Family.ID	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot
ORTHOMCL6007	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6019	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6026	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6032	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6041	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6043	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6046	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6048	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6054	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6088	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6089	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6096	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6099	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6110	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6118	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6121	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6122	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6128	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6130	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6132	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6152	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6164	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6178	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6188	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6193	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6210	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6211	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6213	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6217	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6226	null	1	1	1	1	1	0	1	1	1	1	2
ORTHOMCL6234	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6241	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6247	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6248	null	1	1	1	1	2	0	1	1	1	1	1
ORTHOMCL6255	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6264	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6265	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6288	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL6292	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6293	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6295	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6310	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6330	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6334	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6335	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6337	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6372	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6375	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6387	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6394	null	2	1	1	1	1	1	1	0	1	1	1
ORTHOMCL6398	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6404	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6406	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6407	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6412	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6413	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6422	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6423	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6433	null	1	1	1	1	1	1	1	1	1	0	2
ORTHOMCL6442	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6448	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6457	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6464	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6465	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6467	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6477	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6489	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6509	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6518	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6531	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6537	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6545	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6551	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6556	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6567	null	2	1	1	1	1	1	1	1	1	0	1
ORTHOMCL6569	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6571	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6572	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6575	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6585	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6597	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6603	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6604	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6608	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6610	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6611	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6616	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6640	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6643	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6653	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6654	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6659	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6667	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6673	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6681	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6690	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6695	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6718	null	1	1	1	1	1	1	0	2	1	1	1
ORTHOMCL6719	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6727	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6728	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6731	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6733	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6744	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6757	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6772	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6778	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6791	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6793	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6794	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6797	null	1	1	1	1	1	1	1	0	1	1	2
ORTHOMCL6799	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6801	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6804	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6805	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6810	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6815	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6819	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6822	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6827	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6829	null	1	1	1	1	1	1	1	0	1	1	2
ORTHOMCL6830	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6852	null	1	1	1	1	1	1	1	1	0	1	2
ORTHOMCL6856	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6858	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6869	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6891	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6892	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6893	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6900	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6901	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6910	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6912	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6915	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6916	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6918	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6919	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6930	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6938	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6948	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6961	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6968	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6972	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6978	null	1	1	1	1	1	1	1	1	0	1	2
ORTHOMCL6979	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6980	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6988	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL6998	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7001	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7005	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7021	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7022	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7029	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7033	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7035	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7043	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7062	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7063	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7068	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7072	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7085	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7092	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7097	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7100	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7106	null	1	1	1	1	2	1	1	1	0	1	1
ORTHOMCL7118	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7129	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7130	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7134	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7136	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7145	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7157	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7163	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7179	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7186	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7187	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7189	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7195	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7209	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7234	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7236	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7239	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7243	null	1	1	1	1	1	1	0	1	1	1	2
ORTHOMCL7256	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7265	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7267	null	1	1	1	1	1	0	1	1	2	1	1
ORTHOMCL7269	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7271	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7279	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7286	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7291	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7293	null	1	1	1	1	1	2	1	1	1	1	0
ORTHOMCL7294	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7299	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7306	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7313	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7317	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7325	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7327	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7336	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7337	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7349	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7361	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7381	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7385	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7394	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7399	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7404	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7421	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7423	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7425	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7430	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7431	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7432	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7434	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7440	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7442	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7444	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7447	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7460	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7467	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7484	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7485	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7492	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7498	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7502	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7503	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7523	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7534	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7539	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7541	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7544	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7557	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7559	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7564	null	1	1	1	1	2	1	1	1	1	1	0
ORTHOMCL7567	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7575	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7579	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7582	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7584	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7587	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7596	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7613	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7618	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7627	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7636	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7659	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7665	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7668	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7676	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7677	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7682	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7699	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7732	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7735	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7737	null	1	1	1	1	0	2	1	1	1	1	1
ORTHOMCL7741	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7742	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7757	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7763	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7775	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7786	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7792	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7804	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7805	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7809	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7820	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7830	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7832	null	1	1	1	1	1	1	1	1	1	1	1
ORTHOMCL7880	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL7882	null	1	1	0	1	1	1	1	1	1	1	1
ORTHOMCL7886	null	1	1	1	1	1	1	1	1	1	0	1
ORTHOMCL7913	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL7919	null	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL7925	null	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL7953	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL7965	null	1	1	1	1	1	0	1	1	1	1	1
ORTHOMCL7982	null	1	1	1	1	1	1	1	1	1	0	1
ORTHOMCL7992	null	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL7994	null	1	1	2	1	0	1	1	1	0	1	1
ORTHOMCL7996	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL8005	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8012	null	2	1	1	1	0	1	1	1	0	1	1
ORTHOMCL8029	null	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL8048	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL8058	null	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL8064	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8070	null	1	1	1	1	1	1	1	1	1	1	0
ORTHOMCL8078	null	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL8083	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8096	null	1	1	1	0	1	1	1	1	1	1	1
ORTHOMCL8113	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL8116	null	1	1	1	0	1	1	1	1	1	1	1
ORTHOMCL8121	null	1	1	1	1	1	1	1	1	1	0	1
ORTHOMCL8134	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8146	null	1	1	1	1	1	1	1	1	0	0	2
ORTHOMCL8155	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8164	null	1	1	1	1	1	1	1	0	1	1	1
ORTHOMCL8239	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL8259	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL8263	null	1	1	1	1	1	1	1	2	0	1	0
ORTHOMCL8274	null	1	1	1	1	2	0	1	0	0	1	2
ORTHOMCL8287	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8296	null	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL8307	null	1	1	1	1	1	1	1	1	1	0	1
ORTHOMCL8317	null	1	1	1	0	1	1	2	1	1	1	0
ORTHOMCL8318	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL8319	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8325	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8336	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8337	null	1	1	1	1	1	1	1	1	1	1	0
ORTHOMCL8342	null	1	1	1	1	1	1	0	1	1	1	1
ORTHOMCL8343	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8351	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8353	null	1	1	1	1	1	1	1	1	1	1	0
ORTHOMCL8363	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8377	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL8380	null	1	1	1	1	1	1	0	0	1	1	2
ORTHOMCL8408	null	1	1	1	1	1	1	1	1	0	1	1
ORTHOMCL8410	null	1	1	1	1	0	1	1	1	1	1	1
ORTHOMCL8432	null	1	1	1	1	1	1	1	1	1	0	1
ORTHOMCL8446	null	1	1	1	1	0	0	1	1	1	1	2
ORTHOMCL8451	null	1	1	1	1	1	1	1	1	1	1	0
ORTHOMCL8467	null	1	1	1	1	1	1	0	0	1	1	2
ORTHOMCL8476	null	1	1	1	0	2	1	1	1	0	1	1
ORTHOMCL8481	null	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL8494	null	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL8502	null	0	1	1	1	1	1	1	1	1	1	1
ORTHOMCL8574	null	1	1	1	1	1	1	1	1	0	0	1
ORTHOMCL8577	null	1	1	1	0	0	1	1	1	1	1	1
ORTHOMCL8599	null	1	1	1	1	1	1	1	0	1	1	0
ORTHOMCL8631	null	1	1	1	1	1	1	0	1	0	1	1
ORTHOMCL8656	null	1	1	1	0	1	1	1	1	1	1	0
ORTHOMCL8658	null	1	1	1	1	1	1	1	1	0	1	0
ORTHOMCL8674	null	1	1	1	1	1	1	1	1	0	0	1
ORTHOMCL8717	null	1	1	1	1	0	1	1	1	0	1	1
ORTHOMCL8740	null	1	1	1	1	1	0	1	1	1	1	0
ORTHOMCL8752	null	1	1	1	1	0	1	1	1	1	0	1
ORTHOMCL8767	null	1	1	0	0	1	1	1	1	1	1	1
ORTHOMCL8787	null	0	1	1	1	1	1	1	1	1	1	0
ORTHOMCL8795	null	0	1	1	1	1	1	1	1	1	1	0
ORTHOMCL8801	null	0	1	1	1	0	1	1	1	1	1	1
ORTHOMCL8802	null	0	1	1	1	1	1	1	1	1	0	1
ORTHOMCL8808	null	0	1	0	1	1	1	1	1	1	1	1
ORTHOMCL8812	null	0	1	1	1	1	1	1	1	1	1	0
ORTHOMCL8859	null	1	1	1	0	1	1	0	1	1	1	0
ORTHOMCL8921	null	1	1	1	1	1	0	1	1	0	1	0
ORTHOMCL8927	null	1	1	0	0	1	1	1	1	0	0	2
ORTHOMCL8939	null	1	1	1	1	1	1	0	0	1	0	1
ORTHOMCL8955	null	1	1	1	1	0	0	0	1	1	1	1
ORTHOMCL8963	null	1	1	1	1	1	1	1	0	1	0	0
ORTHOMCL8970	null	0	1	1	1	1	0	1	1	1	1	0
ORTHOMCL9036	null	1	1	1	1	1	0	1	0	0	0	1
ORTHOMCL9056	null	1	1	1	1	1	0	1	0	0	1	0
ORTHOMCL9084	null	1	1	1	1	1	0	0	1	0	0	1
ORTHOMCL9124	null	1	1	0	0	0	1	1	1	1	1	0
ORTHOMCL9133	null	1	1	0	0	0	1	1	1	0	1	1
ORTHOMCL9233	null	1	1	0	0	0	0	1	1	0	1	1
ORTHOMCL9272	null	1	1	0	0	0	0	1	1	0	1	1
ORTHOMCL9290	null	1	1	0	0	2	0	0	0	0	1	1
ORTHOMCL9297	null	0	4	0	0	0	0	0	1	1	0	0
ORTHOMCL9482	null	0	1	1	1	1	0	0	1	0	0	0
ORTHOMCL9626	null	1	1	0	0	0	0	0	0	1	1	0
ORTHOMCL9656	null	0	2	1	0	0	0	0	0	1	0	0
ORTHOMCL9912	null	1	1	0	0	0	0	0	1	0	0	0
ORTHOMCL9926	null	0	1	1	1	0	0	0	0	0	0	0
ORTHOMCL9929	null	0	1	0	0	0	0	0	1	1	0	0
ORTHOMCL10257	null	1	1	0	0	0	0	0	0	0	0	0
ORTHOMCL10275	null	1	1	0	0	0	0	0	0	0	0	0
ORTHOMCL10340	null	1	1	0	0	0	0	0	0	0	0	0
ORTHOMCL10371	null	1	1	0	0	0	0	0	0	0	0	0
ORTHOMCL10381	null	1	1	0	0	0	0	0	0	0	0	0
ORTHOMCL10405	null	1	1	0	0	0	0	0	0	0	0	0
ORTHOMCL10406	null	1	1	0	0	0	0	0	0	0	0	0
ORTHOMCL10435	null	0	2	0	0	0	0	0	0	0	0	0
ORTHOMCL10448	null	0	1	0	0	0	0	0	0	1	0	0
