Family.ID	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot
ORTHOMCL527	null	2	1	2	2	2	2	3	2	2	2	1
ORTHOMCL528	null	2	1	1	2	1	1	2	2	2	2	5
ORTHOMCL529	null	2	2	3	2	2	1	2	1	2	2	2
ORTHOMCL530	null	1	1	2	8	1	1	2	1	2	1	1
ORTHOMCL531	null	1	1	5	4	1	2	1	2	1	1	2
ORTHOMCL532	null	3	1	2	1	2	2	2	2	1	1	4
ORTHOMCL533	null	4	1	1	1	3	2	2	2	2	2	1
ORTHOMCL534	null	1	1	1	2	4	2	2	2	2	2	2
ORTHOMCL536	null	2	2	2	2	2	2	2	2	1	2	2
ORTHOMCL537	null	1	1	4	3	2	1	3	2	1	1	2
ORTHOMCL538	null	2	1	2	2	2	2	2	2	2	2	2
ORTHOMCL539	null	2	1	1	2	2	2	2	2	3	3	1
ORTHOMCL540	null	2	1	2	2	2	2	2	2	2	2	2
ORTHOMCL541	null	1	1	6	5	2	1	1	1	1	1	1
ORTHOMCL542	null	2	2	3	2	1	1	3	1	2	2	2
ORTHOMCL543	null	1	1	1	1	3	2	2	2	2	3	3
ORTHOMCL544	null	4	1	4	3	3	1	1	1	1	1	1
ORTHOMCL545	null	2	1	0	1	2	1	1	1	1	1	10
ORTHOMCL546	null	4	1	4	3	0	1	3	2	1	1	1
ORTHOMCL547	null	2	2	2	1	2	2	2	2	2	2	2
ORTHOMCL548	null	3	1	2	2	3	4	1	1	1	1	2
ORTHOMCL549	null	3	1	6	4	1	1	1	1	1	1	1
ORTHOMCL550	null	1	1	0	3	6	1	5	1	1	1	1
ORTHOMCL551	null	1	1	2	1	2	2	3	2	2	2	3
ORTHOMCL552	null	1	1	2	2	2	1	2	3	1	1	5
ORTHOMCL553	null	1	1	3	1	2	3	3	1	1	1	4
ORTHOMCL554	null	1	1	1	1	10	1	1	1	1	1	2
ORTHOMCL555	null	3	1	2	2	1	2	1	4	2	2	1
ORTHOMCL556	null	2	2	2	3	1	2	1	2	2	2	2
ORTHOMCL557	null	2	2	2	2	1	2	2	2	2	2	2
ORTHOMCL558	null	1	1	2	3	3	1	5	1	1	1	2
ORTHOMCL560	null	2	2	2	2	2	2	2	2	1	2	2
ORTHOMCL561	null	2	1	3	2	1	2	2	2	2	2	2
ORTHOMCL562	null	3	1	3	2	3	1	3	1	1	1	2
ORTHOMCL563	null	2	1	3	3	2	1	4	1	1	1	2
ORTHOMCL564	null	2	2	2	2	1	2	2	2	2	1	3
ORTHOMCL565	null	1	1	4	4	4	1	2	1	1	1	1
ORTHOMCL567	null	1	1	8	3	1	1	2	1	1	1	1
ORTHOMCL568	null	1	2	2	2	3	2	2	2	2	2	1
ORTHOMCL569	null	1	2	2	2	2	2	2	2	2	2	2
ORTHOMCL571	null	3	1	2	4	2	1	2	1	1	1	3
ORTHOMCL573	null	2	2	2	2	2	2	2	2	1	2	2
ORTHOMCL574	null	4	2	2	1	2	1	1	1	3	3	1
ORTHOMCL575	null	1	1	4	5	1	1	1	1	1	1	4
ORTHOMCL576	null	2	1	3	4	1	2	1	1	2	2	2
ORTHOMCL577	null	2	2	2	2	2	2	3	1	2	1	2
ORTHOMCL579	null	2	2	2	2	2	2	2	2	1	2	2
ORTHOMCL581	null	2	1	2	2	4	2	1	1	1	1	4
ORTHOMCL584	null	1	1	1	1	3	1	1	1	2	2	7
ORTHOMCL586	null	1	1	3	3	3	1	3	1	1	1	3
ORTHOMCL587	null	1	1	3	3	4	1	2	1	1	1	3
ORTHOMCL588	null	1	1	6	6	1	1	1	1	1	1	1
ORTHOMCL589	null	1	1	3	3	1	2	2	2	2	2	2
ORTHOMCL590	null	1	1	3	4	1	1	3	1	1	1	4
ORTHOMCL591	null	0	2	4	2	2	2	2	2	2	2	1
ORTHOMCL594	null	3	1	2	4	2	1	1	1	1	2	2
ORTHOMCL596	null	2	1	3	2	2	2	1	1	2	2	2
ORTHOMCL597	null	1	1	3	3	2	1	4	1	2	1	1
ORTHOMCL598	null	2	1	2	2	1	3	2	2	1	1	3
ORTHOMCL599	null	2	2	2	2	2	2	2	2	1	1	2
ORTHOMCL600	null	4	1	1	2	2	1	1	2	1	1	4
ORTHOMCL602	null	1	1	1	1	1	1	2	1	1	1	9
ORTHOMCL604	null	3	1	1	1	6	1	3	1	1	1	1
ORTHOMCL605	null	3	1	1	2	1	1	3	3	1	1	3
ORTHOMCL606	null	1	1	2	2	8	1	1	1	1	1	1
ORTHOMCL608	null	3	1	1	1	3	3	4	1	1	1	1
ORTHOMCL609	null	2	1	2	3	2	3	2	1	1	1	2
ORTHOMCL610	null	3	3	1	1	3	2	0	1	3	1	2
ORTHOMCL612	null	3	1	3	4	1	1	1	1	2	2	1
ORTHOMCL614	null	2	2	2	2	2	2	2	2	1	2	1
ORTHOMCL615	null	3	1	3	3	3	1	1	1	1	1	2
ORTHOMCL616	null	2	1	3	3	1	2	1	1	2	2	2
ORTHOMCL618	null	2	1	3	4	4	1	1	1	1	1	1
ORTHOMCL619	null	2	1	5	4	2	1	1	1	1	1	1
ORTHOMCL621	null	2	2	2	2	2	2	2	1	2	1	2
ORTHOMCL622	null	1	1	4	4	2	3	1	1	1	1	1
ORTHOMCL623	null	1	1	2	3	6	1	1	1	1	2	1
ORTHOMCL625	null	2	2	1	2	2	2	2	2	2	1	2
ORTHOMCL626	null	2	1	1	9	1	1	1	1	1	1	1
ORTHOMCL627	null	2	1	3	3	1	2	1	1	2	2	2
ORTHOMCL629	null	4	1	2	2	3	2	2	1	1	1	1
ORTHOMCL630	null	2	1	1	1	2	1	1	1	1	1	8
ORTHOMCL631	null	2	1	3	3	2	2	1	1	1	1	3
ORTHOMCL632	null	2	1	3	4	1	2	2	1	1	1	2
ORTHOMCL634	null	2	2	2	2	2	1	2	2	1	2	2
ORTHOMCL635	null	2	2	2	2	2	2	2	2	1	1	2
ORTHOMCL636	null	3	1	4	3	2	1	1	1	1	1	2
ORTHOMCL637	null	1	1	2	2	2	1	1	1	1	1	7
ORTHOMCL639	null	1	1	2	2	2	2	2	2	2	2	2
ORTHOMCL640	null	2	2	2	2	1	2	1	1	2	1	4
ORTHOMCL641	null	1	1	3	3	3	1	3	1	1	1	2
ORTHOMCL642	null	1	1	6	5	1	1	1	1	1	1	1
ORTHOMCL643	null	2	2	2	2	2	2	2	1	2	2	1
ORTHOMCL646	null	1	1	4	1	4	1	1	2	1	1	3
ORTHOMCL647	null	1	1	3	4	1	2	3	1	1	1	2
ORTHOMCL649	null	2	1	1	1	2	2	2	4	1	1	3
ORTHOMCL650	null	2	1	4	4	3	1	1	1	1	1	1
ORTHOMCL652	null	2	2	2	2	2	2	2	2	1	1	2
ORTHOMCL653	null	2	1	2	2	1	1	1	1	1	1	7
ORTHOMCL654	null	1	1	1	1	9	1	1	1	1	1	2
ORTHOMCL655	null	1	2	2	2	2	2	2	2	2	2	1
ORTHOMCL656	null	2	1	2	2	2	2	2	2	1	1	3
ORTHOMCL658	null	1	1	4	7	1	1	1	1	1	1	1
ORTHOMCL659	null	1	2	2	2	2	2	2	2	1	2	2
ORTHOMCL660	null	2	2	1	2	2	2	2	2	1	2	2
ORTHOMCL661	null	1	1	2	2	8	1	1	1	1	1	1
ORTHOMCL662	null	2	1	2	2	2	2	1	1	3	2	2
ORTHOMCL663	null	1	1	4	2	4	1	1	2	2	1	1
ORTHOMCL664	null	1	1	2	2	8	1	1	1	1	1	1
ORTHOMCL665	null	1	1	1	8	0	1	1	1	2	2	2
ORTHOMCL666	null	2	2	2	2	2	2	2	2	1	1	2
ORTHOMCL667	null	1	1	1	1	5	1	1	2	1	1	5
ORTHOMCL668	null	1	2	2	5	5	1	1	0	1	1	1
ORTHOMCL669	null	2	1	2	4	1	1	1	1	1	1	5
ORTHOMCL670	null	1	2	1	1	2	2	3	1	2	2	3
ORTHOMCL671	null	1	1	2	3	2	2	5	1	1	1	1
ORTHOMCL672	null	1	1	3	3	3	2	2	1	1	1	2
ORTHOMCL675	null	1	1	1	1	4	2	3	2	1	1	2
ORTHOMCL676	null	2	2	1	2	2	2	2	1	2	2	1
ORTHOMCL677	null	2	1	2	2	1	2	1	1	2	2	3
ORTHOMCL678	null	3	1	3	2	2	1	1	1	1	2	2
ORTHOMCL681	null	1	1	3	4	3	1	2	1	1	1	1
ORTHOMCL682	null	1	1	5	5	1	1	1	1	1	1	1
ORTHOMCL683	null	1	1	2	1	5	1	2	2	1	1	2
ORTHOMCL685	null	2	1	1	2	3	1	1	1	1	2	4
ORTHOMCL686	null	1	1	1	1	3	2	1	1	1	1	6
ORTHOMCL687	null	1	2	2	3	1	2	1	2	2	1	2
ORTHOMCL688	null	3	1	2	2	1	2	2	2	1	1	2
ORTHOMCL689	null	2	1	2	2	1	3	1	1	2	2	2
ORTHOMCL690	null	1	1	3	1	4	1	1	1	1	1	4
ORTHOMCL691	null	3	1	1	2	4	1	3	1	1	1	1
ORTHOMCL692	null	3	1	3	3	1	1	3	1	1	1	1
ORTHOMCL693	null	3	1	1	1	2	2	2	2	1	2	2
ORTHOMCL695	null	2	1	1	3	3	1	1	1	1	2	3
ORTHOMCL696	null	2	2	2	2	1	2	1	2	2	1	2
ORTHOMCL697	null	2	1	2	1	3	1	2	1	1	1	4
ORTHOMCL698	null	2	1	2	2	2	2	2	1	1	2	2
ORTHOMCL699	null	5	1	1	5	1	1	1	1	1	1	1
ORTHOMCL700	null	2	2	4	4	1	1	1	1	1	1	1
ORTHOMCL701	null	3	1	3	2	2	1	0	2	1	1	3
ORTHOMCL702	null	6	1	2	2	1	1	1	1	1	1	2
ORTHOMCL703	null	2	1	3	3	1	1	1	1	1	1	4
ORTHOMCL704	null	2	1	2	2	1	2	2	1	2	2	2
ORTHOMCL705	null	3	1	1	1	2	3	2	2	1	1	2
ORTHOMCL707	null	8	11	0	0	0	0	0	0	0	0	0
ORTHOMCL708	null	1	1	5	4	1	1	1	1	1	1	2
ORTHOMCL710	null	2	1	3	3	2	1	2	1	1	1	2
ORTHOMCL712	null	1	1	1	1	4	1	2	1	1	1	5
ORTHOMCL713	null	3	1	2	2	1	2	2	2	1	1	2
ORTHOMCL714	null	2	2	2	2	2	1	2	1	2	2	1
ORTHOMCL716	null	4	1	1	1	1	3	1	1	1	1	4
ORTHOMCL717	null	1	1	5	5	1	1	1	1	1	1	1
ORTHOMCL718	null	1	1	1	1	1	1	1	1	1	1	9
ORTHOMCL719	null	2	1	2	2	2	2	4	1	1	1	1
ORTHOMCL720	null	2	1	1	2	1	2	2	2	2	2	2
ORTHOMCL721	null	3	1	3	3	3	1	1	1	1	1	1
ORTHOMCL723	null	3	1	1	2	2	1	1	3	2	1	2
ORTHOMCL724	null	2	1	2	2	1	2	1	1	1	2	4
ORTHOMCL725	null	2	1	2	2	2	2	2	2	1	1	2
ORTHOMCL726	null	3	1	1	1	3	1	4	2	1	1	1
ORTHOMCL727	null	1	1	2	3	3	1	2	1	1	1	3
ORTHOMCL728	null	1	1	2	2	2	1	2	2	2	2	2
ORTHOMCL729	null	2	1	2	1	2	1	2	2	2	2	2
ORTHOMCL730	null	3	1	2	2	2	1	2	1	2	1	2
ORTHOMCL732	null	2	1	1	1	6	1	1	1	1	1	3
ORTHOMCL733	null	1	1	1	1	1	1	1	1	1	1	9
ORTHOMCL736	null	1	1	1	5	5	1	1	1	1	1	1
ORTHOMCL737	null	1	1	5	1	3	1	1	2	1	0	3
ORTHOMCL738	null	1	1	3	3	1	1	3	1	1	1	3
ORTHOMCL739	null	1	2	3	2	2	1	2	1	1	2	2
ORTHOMCL740	null	1	1	1	1	2	2	6	3	1	0	1
ORTHOMCL741	null	1	1	4	1	1	5	1	2	1	1	1
ORTHOMCL742	null	1	1	5	5	1	1	1	1	1	1	1
ORTHOMCL743	null	1	1	1	1	8	1	1	1	1	1	2
ORTHOMCL744	null	2	1	2	2	2	2	2	2	1	1	2
ORTHOMCL745	null	2	2	2	2	1	1	2	2	2	1	2
ORTHOMCL746	null	2	1	2	2	3	2	1	1	2	1	2
ORTHOMCL747	null	2	1	2	2	2	2	2	2	1	1	2
ORTHOMCL748	null	1	1	2	2	2	2	2	2	2	1	2
ORTHOMCL749	null	2	1	1	2	2	3	2	2	2	1	1
ORTHOMCL750	null	2	1	2	2	6	1	1	1	1	1	1
ORTHOMCL751	null	1	1	5	4	1	1	2	1	1	1	1
ORTHOMCL753	null	1	1	2	2	2	1	2	2	2	2	2
ORTHOMCL754	null	2	1	3	3	1	1	2	2	1	2	1
ORTHOMCL757	null	1	1	3	2	1	3	2	2	1	1	2
ORTHOMCL758	null	1	1	1	1	1	1	3	1	1	1	7
ORTHOMCL759	null	2	1	2	1	1	1	2	1	2	3	3
ORTHOMCL760	null	1	1	1	6	2	1	2	1	1	1	2
ORTHOMCL762	null	1	1	2	4	1	1	1	1	1	1	5
ORTHOMCL763	null	2	1	2	2	1	2	1	1	2	2	3
ORTHOMCL764	null	2	1	2	2	2	1	2	2	2	1	2
ORTHOMCL765	null	1	1	1	2	2	4	2	1	1	1	3
ORTHOMCL767	null	1	1	1	6	3	1	1	1	0	1	3
ORTHOMCL768	null	1	1	1	3	2	1	3	2	1	1	3
ORTHOMCL769	null	1	1	1	3	2	1	2	2	2	2	2
ORTHOMCL770	null	1	1	2	2	2	1	1	1	1	2	5
ORTHOMCL771	null	1	1	3	2	1	2	2	1	2	2	2
ORTHOMCL772	null	1	1	2	2	2	1	1	1	3	3	2
ORTHOMCL773	null	1	1	2	2	4	1	1	1	1	1	4
ORTHOMCL774	null	1	1	3	3	1	1	1	1	1	1	5
ORTHOMCL775	null	1	1	1	1	1	1	1	1	1	1	9
ORTHOMCL776	null	1	1	1	2	2	2	2	2	1	1	4
ORTHOMCL779	null	1	1	1	0	3	1	1	1	1	1	8
ORTHOMCL781	null	1	1	1	1	2	1	3	2	3	3	1
ORTHOMCL786	null	4	1	2	3	1	1	1	1	1	1	2
ORTHOMCL787	null	2	1	2	2	3	1	2	1	1	1	2
ORTHOMCL788	null	4	1	3	3	1	1	1	1	1	1	1
ORTHOMCL789	null	1	1	2	1	1	1	1	2	1	1	6
ORTHOMCL790	null	3	1	1	1	2	2	4	1	1	1	1
ORTHOMCL792	null	5	1	1	1	2	1	1	1	1	1	3
ORTHOMCL793	null	1	1	2	3	2	2	1	1	1	2	2
ORTHOMCL794	null	2	1	3	4	1	1	2	1	1	1	1
ORTHOMCL795	null	5	1	1	1	1	1	2	1	1	1	3
ORTHOMCL796	null	2	1	1	1	1	1	1	6	1	2	1
ORTHOMCL797	null	4	1	1	1	4	1	2	1	1	1	1
ORTHOMCL798	null	3	1	2	2	3	1	1	2	1	1	1
ORTHOMCL799	null	1	1	2	2	2	2	1	1	2	2	2
ORTHOMCL800	null	2	2	3	2	1	2	1	1	1	1	2
ORTHOMCL801	null	4	1	1	3	3	1	1	1	1	1	1
ORTHOMCL803	null	1	2	2	2	2	1	2	2	1	2	1
ORTHOMCL805	null	2	1	4	4	1	1	1	1	1	1	1
ORTHOMCL806	null	2	1	0	2	2	2	2	1	2	3	1
ORTHOMCL808	null	2	2	1	1	3	2	2	1	2	1	1
ORTHOMCL809	null	1	1	1	8	1	1	1	1	1	1	1
ORTHOMCL811	null	1	1	3	2	4	1	2	1	1	1	1
ORTHOMCL813	null	1	1	1	1	4	3	1	1	1	1	3
ORTHOMCL814	null	3	1	1	1	1	4	1	1	2	2	1
ORTHOMCL815	null	1	1	3	2	3	1	2	0	1	1	3
ORTHOMCL816	null	2	1	1	1	4	1	1	3	1	1	2
ORTHOMCL817	null	1	1	1	1	1	1	1	1	1	1	8
ORTHOMCL819	null	1	1	1	8	1	1	1	1	1	1	1
ORTHOMCL820	null	1	1	2	1	2	4	3	1	1	1	1
ORTHOMCL821	null	2	1	2	2	2	2	2	2	1	1	1
ORTHOMCL822	null	1	1	2	3	2	2	1	2	1	1	2
ORTHOMCL823	null	3	3	2	2	0	0	6	0	0	2	0
ORTHOMCL824	null	1	1	3	3	1	1	1	1	1	1	4
ORTHOMCL825	null	2	1	2	1	2	3	1	1	1	1	3
ORTHOMCL826	null	4	1	1	2	2	2	1	1	1	1	2
ORTHOMCL827	null	3	1	1	1	3	1	1	1	2	2	2
ORTHOMCL828	null	2	1	1	1	6	1	2	1	1	1	1
ORTHOMCL829	null	2	1	3	2	1	1	4	1	1	1	1
ORTHOMCL830	null	1	1	4	4	1	1	1	1	1	1	2
ORTHOMCL831	null	1	1	4	4	0	2	1	2	1	1	1
ORTHOMCL832	null	2	2	2	2	2	1	1	1	2	1	2
ORTHOMCL833	null	6	5	1	1	1	0	3	0	0	1	0
ORTHOMCL834	null	1	1	4	2	1	1	1	1	1	1	4
ORTHOMCL835	null	1	1	2	3	1	1	2	1	1	1	4
ORTHOMCL837	null	1	1	3	1	6	1	1	1	1	1	1
ORTHOMCL839	null	2	1	3	5	1	1	1	1	1	1	1
ORTHOMCL840	null	1	1	2	4	4	1	1	1	1	1	1
ORTHOMCL841	null	2	1	2	2	1	1	3	2	1	1	2
ORTHOMCL842	null	1	1	1	1	1	1	1	0	1	1	9
ORTHOMCL843	null	5	1	2	2	2	1	1	1	1	1	1
ORTHOMCL844	null	4	1	1	1	2	2	2	1	1	1	2
ORTHOMCL845	null	1	1	2	2	2	2	2	2	1	1	2
ORTHOMCL847	null	2	1	4	4	1	1	1	1	1	1	1
ORTHOMCL849	null	3	1	1	1	3	1	3	1	1	1	2
ORTHOMCL850	null	1	1	2	2	2	2	2	1	1	2	2
ORTHOMCL851	null	2	1	2	2	2	1	2	2	1	1	2
ORTHOMCL852	null	2	1	4	5	1	1	1	1	0	1	1
ORTHOMCL853	null	3	1	1	2	2	3	1	2	1	1	1
ORTHOMCL854	null	1	1	0	0	1	0	0	0	0	15	0
ORTHOMCL855	null	1	1	1	1	4	1	1	1	1	1	5
ORTHOMCL856	null	1	1	1	2	3	1	2	3	1	1	2
ORTHOMCL857	null	2	1	2	2	2	1	2	2	1	1	2
ORTHOMCL858	null	2	1	3	4	1	1	2	1	1	1	1
ORTHOMCL859	null	2	1	2	2	2	1	1	1	4	1	1
ORTHOMCL860	null	1	1	3	2	2	1	4	1	1	1	1
ORTHOMCL861	null	3	1	2	2	3	1	1	1	1	1	2
ORTHOMCL862	null	2	1	2	3	1	1	2	1	2	2	1
ORTHOMCL863	null	1	1	4	4	1	1	1	1	1	1	2
ORTHOMCL865	null	2	1	2	2	2	1	2	1	1	2	2
ORTHOMCL867	null	2	1	3	1	3	2	1	3	1	1	0
ORTHOMCL868	null	1	1	4	5	1	1	1	1	1	1	1
ORTHOMCL869	null	1	1	2	1	2	2	2	1	2	2	2
ORTHOMCL870	null	2	1	3	3	1	1	1	1	1	1	3
ORTHOMCL871	null	1	1	3	3	3	1	1	1	1	1	2
ORTHOMCL872	null	1	1	2	1	2	1	4	3	1	1	1
ORTHOMCL875	null	1	1	1	3	1	6	1	2	1	1	0
ORTHOMCL876	null	1	1	1	1	3	1	3	1	1	1	4
ORTHOMCL877	null	2	2	2	3	1	1	1	1	3	1	1
ORTHOMCL878	null	1	1	4	5	1	1	1	1	1	1	1
ORTHOMCL879	null	1	1	1	3	2	2	3	1	1	1	2
ORTHOMCL881	null	3	1	1	1	5	1	2	1	1	1	1
ORTHOMCL883	null	1	1	2	2	1	1	6	1	1	1	1
ORTHOMCL884	null	1	1	2	1	4	1	1	1	2	2	2
ORTHOMCL885	null	1	1	1	6	3	1	1	1	1	1	1
ORTHOMCL888	null	1	1	1	1	1	1	1	1	1	1	8
ORTHOMCL891	null	1	1	1	1	2	1	7	1	1	1	1
ORTHOMCL893	null	1	1	2	1	4	1	2	1	1	1	3
ORTHOMCL894	null	1	1	1	1	1	1	8	1	1	1	1
ORTHOMCL895	null	1	1	2	2	1	2	2	2	2	2	1
ORTHOMCL896	null	2	1	2	1	2	2	2	1	1	1	3
ORTHOMCL897	null	1	1	7	3	0	1	1	1	1	1	1
ORTHOMCL898	null	1	1	2	2	4	2	1	1	2	1	1
ORTHOMCL899	null	1	1	2	5	2	1	1	1	1	1	2
ORTHOMCL900	null	1	1	4	4	1	1	1	1	2	1	1
ORTHOMCL903	null	1	1	3	2	1	1	3	2	1	1	2
ORTHOMCL904	null	1	1	4	3	1	1	1	2	1	1	2
ORTHOMCL905	null	1	1	1	3	3	1	2	1	3	1	1
ORTHOMCL906	null	1	1	2	2	2	1	3	3	1	1	1
ORTHOMCL908	null	1	1	1	4	3	3	1	1	1	1	1
ORTHOMCL909	null	1	1	2	3	2	1	2	2	1	1	2
ORTHOMCL910	null	1	1	2	2	3	2	2	1	1	1	2
ORTHOMCL911	null	1	1	1	6	2	1	1	1	1	1	2
ORTHOMCL912	null	1	1	1	1	8	1	1	1	1	1	1
ORTHOMCL913	null	1	1	4	4	2	1	1	1	1	1	1
ORTHOMCL914	null	0	2	2	3	3	2	1	2	1	1	1
ORTHOMCL915	null	0	1	2	2	2	1	3	2	1	1	3
ORTHOMCL919	null	2	1	2	1	1	2	1	2	2	2	1
ORTHOMCL922	null	2	1	1	1	1	2	2	2	2	2	1
ORTHOMCL923	null	6	1	1	1	1	1	1	1	1	1	2
ORTHOMCL925	null	4	1	1	3	2	1	1	1	1	1	1
ORTHOMCL926	null	2	1	5	1	1	1	1	1	1	2	1
ORTHOMCL927	null	2	1	2	1	2	1	1	2	2	1	2
ORTHOMCL928	null	2	2	2	1	2	1	1	1	2	1	2
ORTHOMCL929	null	1	1	3	3	2	1	1	1	1	1	2
ORTHOMCL930	null	1	1	1	6	2	1	1	1	1	1	1
ORTHOMCL931	null	7	1	1	1	1	1	1	1	1	1	1
ORTHOMCL932	null	1	1	2	2	1	2	2	1	1	2	2
ORTHOMCL933	null	1	1	2	1	2	1	2	1	2	2	2
ORTHOMCL934	null	1	1	1	1	4	1	2	1	1	1	3
ORTHOMCL936	null	3	1	1	1	4	1	1	1	1	1	2
ORTHOMCL937	null	2	1	1	1	4	1	1	1	1	1	3
ORTHOMCL938	null	1	1	2	2	3	1	2	1	1	1	2
ORTHOMCL939	null	3	1	1	2	2	1	1	1	1	1	3
ORTHOMCL941	null	2	1	1	1	3	1	2	1	2	2	1
ORTHOMCL942	null	1	1	4	4	1	1	1	1	1	1	1
ORTHOMCL944	null	1	1	1	2	1	5	1	1	1	2	1
ORTHOMCL945	null	2	1	1	4	1	1	2	1	1	1	2
ORTHOMCL946	null	2	1	1	1	2	2	1	2	2	2	1
ORTHOMCL947	null	1	1	2	5	2	1	1	1	1	1	1
ORTHOMCL949	null	2	1	2	2	0	2	1	2	2	2	1
ORTHOMCL951	null	1	1	1	1	4	1	1	1	1	1	4
ORTHOMCL952	null	1	1	1	2	1	1	1	1	1	1	6
ORTHOMCL954	null	2	1	2	3	2	1	1	1	1	1	2
ORTHOMCL956	null	4	1	1	1	2	1	3	1	1	1	1
ORTHOMCL957	null	3	2	2	2	2	1	2	1	1	1	0
ORTHOMCL958	null	2	2	1	1	2	2	2	2	1	1	1
ORTHOMCL959	null	2	2	2	3	1	1	2	1	1	1	1
ORTHOMCL960	null	3	1	2	2	2	1	1	1	1	1	2
ORTHOMCL962	null	1	1	1	1	5	2	1	1	1	2	1
ORTHOMCL963	null	1	1	3	4	1	2	1	1	1	1	1
ORTHOMCL964	null	1	1	2	1	1	2	2	3	1	1	2
ORTHOMCL965	null	1	2	1	1	2	1	2	2	2	2	1
ORTHOMCL966	null	2	1	1	2	2	2	1	1	2	1	2
ORTHOMCL967	null	2	1	2	1	3	1	1	1	1	1	3
ORTHOMCL968	null	2	1	2	1	2	1	1	2	1	1	3
ORTHOMCL969	null	1	1	2	2	2	1	1	2	2	2	1
ORTHOMCL971	null	1	1	2	3	4	1	1	1	1	1	1
ORTHOMCL972	null	2	1	2	2	2	2	1	1	1	1	2
ORTHOMCL974	null	2	1	2	2	1	1	0	2	2	1	3
ORTHOMCL975	null	2	1	1	2	1	1	2	1	1	1	4
ORTHOMCL976	null	1	1	1	4	2	1	2	1	1	1	2
ORTHOMCL977	null	2	1	2	2	2	1	2	1	1	1	2
ORTHOMCL978	null	2	1	2	2	4	1	1	1	1	1	1
ORTHOMCL980	null	2	1	1	2	4	1	1	1	1	1	2
ORTHOMCL981	null	1	1	2	1	3	1	1	1	2	3	1
ORTHOMCL982	null	2	1	3	3	1	1	2	1	1	1	1
ORTHOMCL983	null	1	1	1	1	7	1	1	1	1	1	1
ORTHOMCL984	null	1	1	4	3	2	1	1	1	1	1	1
ORTHOMCL987	null	1	1	2	2	2	2	2	2	1	1	1
ORTHOMCL988	null	1	1	2	2	1	1	1	1	1	1	5
ORTHOMCL989	null	1	1	4	4	1	1	1	1	1	1	1
ORTHOMCL990	null	1	1	2	2	3	1	1	1	1	1	3
ORTHOMCL992	null	1	1	2	2	2	2	2	2	1	1	1
ORTHOMCL994	null	1	1	4	3	1	1	1	1	2	1	1
ORTHOMCL995	null	2	1	3	2	1	2	1	1	1	1	2
ORTHOMCL998	null	2	1	2	1	2	1	1	1	2	2	2
ORTHOMCL999	null	2	1	2	2	3	2	1	1	1	1	1
ORTHOMCL1000	null	2	1	2	3	2	1	1	1	1	1	2
ORTHOMCL1001	null	2	2	2	1	1	2	1	1	0	1	4
ORTHOMCL1006	null	1	1	1	1	6	1	1	1	1	1	2
ORTHOMCL1008	null	1	1	3	3	2	1	1	1	2	1	1
ORTHOMCL1009	null	1	1	2	3	3	1	2	1	1	1	1
ORTHOMCL1010	null	2	1	1	3	2	1	1	1	2	1	2
ORTHOMCL1011	null	1	1	5	3	1	1	1	1	1	1	1
ORTHOMCL1014	null	2	1	2	5	1	1	1	2	1	0	1
ORTHOMCL1015	null	2	2	1	1	2	1	1	1	2	3	1
ORTHOMCL1017	null	2	1	0	4	2	1	1	1	1	1	3
ORTHOMCL1019	null	1	1	3	2	1	2	2	2	1	1	1
ORTHOMCL1020	null	1	1	3	3	1	1	1	1	1	1	3
ORTHOMCL1021	null	1	1	1	6	1	1	1	1	1	1	2
ORTHOMCL1022	null	1	1	1	3	2	2	2	1	1	1	2
ORTHOMCL1024	null	1	1	1	2	3	1	1	1	1	1	4
ORTHOMCL1025	null	3	1	1	4	2	0	1	1	1	2	1
ORTHOMCL1028	null	1	1	1	4	1	1	1	1	2	3	1
ORTHOMCL1030	null	2	1	2	2	2	1	1	1	2	1	2
ORTHOMCL1031	null	1	1	1	1	5	1	2	1	1	1	2
ORTHOMCL1032	null	1	1	1	1	1	1	2	2	2	3	2
ORTHOMCL1033	null	1	1	1	1	1	3	2	3	1	1	2
ORTHOMCL1034	null	1	1	3	3	2	1	1	1	1	1	2
ORTHOMCL1035	null	1	1	1	1	1	1	6	2	1	1	1
ORTHOMCL1037	null	1	1	1	2	2	4	1	1	1	1	2
ORTHOMCL1038	null	2	1	2	1	1	1	2	2	2	2	1
ORTHOMCL1039	null	3	1	1	1	2	3	2	1	1	1	1
ORTHOMCL1040	null	1	1	2	2	2	1	2	2	2	1	1
ORTHOMCL1042	null	2	1	2	1	2	1	2	1	1	2	2
ORTHOMCL1043	null	2	1	1	1	1	1	5	1	1	1	2
ORTHOMCL1045	null	2	1	2	1	1	2	1	1	1	1	4
ORTHOMCL1046	null	1	1	3	3	1	1	2	2	1	1	1
ORTHOMCL1048	null	2	1	2	1	2	1	2	1	2	2	1
ORTHOMCL1049	null	2	1	2	2	1	2	1	1	2	1	2
ORTHOMCL1050	null	1	1	3	4	1	1	1	1	1	1	2
ORTHOMCL1051	null	1	3	1	1	1	0	5	1	0	1	3
ORTHOMCL1052	null	1	1	3	5	1	1	1	1	1	1	1
ORTHOMCL1054	null	1	1	2	2	2	1	2	2	1	2	1
ORTHOMCL1055	null	1	1	1	6	1	1	2	1	1	1	1
